bioguideId,depiction,district,name,partyName,state,terms,updateDate,url
O000174,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/o000174_200.jpg""}",,"Ossoff, Jon",Democratic,Georgia,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2021}]}",2025-03-09T12:42:24Z,https://api.congress.gov/v3/member/O000174?format=json
P000603,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/p000603_200.jpg""}",,"Paul, Rand",Republican,Kentucky,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2011}]}",2025-03-09T12:42:24Z,https://api.congress.gov/v3/member/P000603?format=json
M001111,"{""attribution"": ""Official U.S. Senate Photo"", ""imageUrl"": ""https://www.congress.gov/img/member/1b52ad6d215684d847d1c2bf28b9b262_200.jpg""}",,"Murray, Patty",Democratic,Washington,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 1993}]}",2025-03-09T12:42:24Z,https://api.congress.gov/v3/member/M001111?format=json
M001190,"{""attribution"": ""<p>Official U.S. Senate Photo</p>"", ""imageUrl"": ""https://www.congress.gov/img/member/m001190_200.jpg""}",,"Mullin, Markwayne",Republican,Oklahoma,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2023, ""startYear"": 2013}, {""chamber"": ""Senate"", ""startYear"": 2023}]}",2025-03-09T12:42:23Z,https://api.congress.gov/v3/member/M001190?format=json
M001169,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/m001169_200.jpg""}",,"Murphy, Christopher",Democratic,Connecticut,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2013, ""startYear"": 2007}, {""chamber"": ""Senate"", ""startYear"": 2013}]}",2025-03-09T12:42:23Z,https://api.congress.gov/v3/member/M001169?format=json
M000934,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/m000934_200.jpg""}",,"Moran, Jerry",Republican,Kansas,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2011, ""startYear"": 1997}, {""chamber"": ""Senate"", ""startYear"": 2011}]}",2025-03-09T12:42:23Z,https://api.congress.gov/v3/member/M000934?format=json
M001153,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/m001153_200.jpg""}",,"Murkowski, Lisa",Republican,Alaska,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2002}]}",2025-03-09T12:42:23Z,https://api.congress.gov/v3/member/M001153?format=json
M001198,"{""attribution"": ""Congressional Pictorial Directory"", ""imageUrl"": ""https://www.congress.gov/img/member/m001198_200.jpg""}",,"Marshall, Roger",Republican,Kansas,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2021, ""startYear"": 2017}, {""chamber"": ""Senate"", ""startYear"": 2021}]}",2025-03-09T12:42:22Z,https://api.congress.gov/v3/member/M001198?format=json
L000571,"{""attribution"": ""Collection of the U.S. House of Representatives"", ""imageUrl"": ""https://www.congress.gov/img/member/l000571_200.jpg""}",,"Lummis, Cynthia M.",Republican,Wyoming,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2017, ""startYear"": 2009}, {""chamber"": ""Senate"", ""startYear"": 2021}]}",2025-03-09T12:42:22Z,https://api.congress.gov/v3/member/L000571?format=json
M001176,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/m001176_200.jpg""}",,"Merkley, Jeff",Democratic,Oregon,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2009}]}",2025-03-09T12:42:22Z,https://api.congress.gov/v3/member/M001176?format=json
M000133,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/m000133_200.jpg""}",,"Markey, Edward J.",Democratic,Massachusetts,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2013, ""startYear"": 1977}, {""chamber"": ""Senate"", ""startYear"": 2013}]}",2025-03-09T12:42:22Z,https://api.congress.gov/v3/member/M000133?format=json
M000355,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/m000355_200.jpg""}",,"McConnell, Mitch",Republican,Kentucky,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 1985}]}",2025-03-09T12:42:22Z,https://api.congress.gov/v3/member/M000355?format=json
K000383,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/k000383_200.jpg""}",,"King, Angus S., Jr.",Independent,Maine,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2013}]}",2025-03-09T12:42:21Z,https://api.congress.gov/v3/member/K000383?format=json
K000367,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/k000367_200.jpg""}",,"Klobuchar, Amy",Democratic,Minnesota,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2007}]}",2025-03-09T12:42:21Z,https://api.congress.gov/v3/member/K000367?format=json
L000577,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/l000577_200.jpg""}",,"Lee, Mike",Republican,Utah,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2011}]}",2025-03-09T12:42:21Z,https://api.congress.gov/v3/member/L000577?format=json
L000575,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/l000575_200.jpg""}",,"Lankford, James",Republican,Oklahoma,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2015, ""startYear"": 2011}, {""chamber"": ""Senate"", ""startYear"": 2015}]}",2025-03-09T12:42:21Z,https://api.congress.gov/v3/member/L000575?format=json
K000377,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/k000377_200.jpg""}",,"Kelly, Mark",Democratic,Arizona,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2020}]}",2025-03-09T12:42:20Z,https://api.congress.gov/v3/member/K000377?format=json
K000393,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/k000393_200.jpg""}",,"Kennedy, John",Republican,Louisiana,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2017}]}",2025-03-09T12:42:20Z,https://api.congress.gov/v3/member/K000393?format=json
K000384,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/k000384_200.jpg""}",,"Kaine, Tim",Democratic,Virginia,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2013}]}",2025-03-09T12:42:20Z,https://api.congress.gov/v3/member/K000384?format=json
J000312,"{""attribution"": ""Official U.S. Senate Photo"", ""imageUrl"": ""https://www.congress.gov/img/member/67c86b5e6159152e59828b1a_200.jpg""}",,"Justice, James C.",Republican,West Virginia,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2025}]}",2025-03-09T12:42:19Z,https://api.congress.gov/v3/member/J000312?format=json
H001079,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/h001079_200.jpg""}",,"Hyde-Smith, Cindy",Republican,Mississippi,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2018}]}",2025-03-09T12:42:19Z,https://api.congress.gov/v3/member/H001079?format=json
J000293,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/j000293_200.jpg""}",,"Johnson, Ron",Republican,Wisconsin,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2011}]}",2025-03-09T12:42:19Z,https://api.congress.gov/v3/member/J000293?format=json
H001061,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/h001061_200.jpg""}",,"Hoeven, John",Republican,North Dakota,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2011}]}",2025-03-09T12:42:19Z,https://api.congress.gov/v3/member/H001061?format=json
H001042,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/h001042_200.jpg""}",,"Hirono, Mazie K.",Democratic,Hawaii,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2013, ""startYear"": 2007}, {""chamber"": ""Senate"", ""startYear"": 2013}]}",2025-03-09T12:42:19Z,https://api.congress.gov/v3/member/H001042?format=json
H000273,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/h000273_200.jpg""}",,"Hickenlooper, John W.",Democratic,Colorado,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2021}]}",2025-03-09T12:42:18Z,https://api.congress.gov/v3/member/H000273?format=json
H000601,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/h000601_200.jpg""}",,"Hagerty, Bill",Republican,Tennessee,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2021}]}",2025-03-09T12:42:18Z,https://api.congress.gov/v3/member/H000601?format=json
H001076,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/h001076_200.jpg""}",,"Hassan, Margaret Wood",Democratic,New Hampshire,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2017}]}",2025-03-09T12:42:18Z,https://api.congress.gov/v3/member/H001076?format=json
H001046,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/h001046_200.jpg""}",,"Heinrich, Martin",Democratic,New Mexico,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2013, ""startYear"": 2009}, {""chamber"": ""Senate"", ""startYear"": 2013}]}",2025-03-09T12:42:18Z,https://api.congress.gov/v3/member/H001046?format=json
G000386,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/g000386_200.jpg""}",,"Grassley, Chuck",Republican,Iowa,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 1981, ""startYear"": 1975}, {""chamber"": ""Senate"", ""startYear"": 1981}]}",2025-03-09T12:42:18Z,https://api.congress.gov/v3/member/G000386?format=json
F000479,"{""attribution"": ""Official U.S. Senate Photo"", ""imageUrl"": ""https://www.congress.gov/img/member/f000479_200.jpg""}",,"Fetterman, John",Democratic,Pennsylvania,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2023}]}",2025-03-09T12:42:17Z,https://api.congress.gov/v3/member/F000479?format=json
G000574,"{""attribution"": ""Image courtesy of the Member"", ""imageUrl"": ""https://www.congress.gov/img/member/c6870f487cf4bc9a568d8afbe61d754b_200.jpg""}",,"Gallego, Ruben",Democratic,Arizona,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2025, ""startYear"": 2015}, {""chamber"": ""Senate"", ""startYear"": 2025}]}",2025-03-09T12:42:17Z,https://api.congress.gov/v3/member/G000574?format=json
F000463,"{""attribution"": ""Official U.S. Senate Photo"", ""imageUrl"": ""https://www.congress.gov/img/member/669ec7925d19788d1f2034a1_200.jpg""}",,"Fischer, Deb",Republican,Nebraska,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2013}]}",2025-03-09T12:42:17Z,https://api.congress.gov/v3/member/F000463?format=json
G000555,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/g000555_200.jpg""}",,"Gillibrand, Kirsten E.",Democratic,New York,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2009, ""startYear"": 2007}, {""chamber"": ""Senate"", ""startYear"": 2009}]}",2025-03-09T12:42:17Z,https://api.congress.gov/v3/member/G000555?format=json
G000359,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/g000359_200.jpg""}",,"Graham, Lindsey",Republican,South Carolina,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2003, ""startYear"": 1995}, {""chamber"": ""Senate"", ""startYear"": 2003}]}",2025-03-09T12:42:17Z,https://api.congress.gov/v3/member/G000359?format=json
E000295,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/e000295_200.jpg""}",,"Ernst, Joni",Republican,Iowa,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2015}]}",2025-03-09T12:42:16Z,https://api.congress.gov/v3/member/E000295?format=json
C001098,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/c001098_200.jpg""}",,"Cruz, Ted",Republican,Texas,"{""item"": [{""chamber"": ""Senate"", ""startYear"": 2013}]}",2025-03-09T12:42:16Z,https://api.congress.gov/v3/member/C001098?format=json
D000618,"{""attribution"": ""<a href=\""http://www.senate.gov/artandhistory/history/common/generic/Photo_Collection_of_the_Senate_Historical_Office.htm\"">Courtesy U.S. Senate Historical Office</a>"", ""imageUrl"": ""https://www.congress.gov/img/member/d000618_200.jpg""}",,"Daines, Steve",Republican,Montana,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2015, ""startYear"": 2013}, {""chamber"": ""Senate"", ""startYear"": 2015}]}",2025-03-09T12:42:16Z,https://api.congress.gov/v3/member/D000618?format=json
D000622,"{""attribution"": ""Courtesy U.S. Senate Historical Office"", ""imageUrl"": ""https://www.congress.gov/img/member/d000622_200.jpg""}",,"Duckworth, Tammy",Democratic,Illinois,"{""item"": [{""chamber"": ""House of Representatives"", ""endYear"": 2017, ""startYear"": 2013}, {""chamber"": ""Senate"", ""startYear"": 2017}]}",2025-03-09T12:42:16Z,https://api.congress.gov/v3/member/D000622?format=json
